FACILITY_ID,FACILITY,AGENCY,LATITUDE,LONGITUDE,VIOLATIONTYPE,VIOLATIONSUBTYPE,VIOLATIONDESCRIPTION,OCCURREDON,PROGRAM,PROGRAM CATEGORY,Parameter,Limit,Result,Units,Period,Monitoring Location,Location 1
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Reporting,Late Report,4Q02 Monitoring report received 47 days late on 3/18/03.  Report was due 1/30/03.,03/18/2003,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,2Q04 effluent violation (6/9/04):  BOD (99.9 / 30 mg/L).,06/09/2004,REC,WDR,,,,,,,"(34.09139, -118.836933)"
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Effluent,CAT1," 2001 April M&R exceeded the 30-day average for BOD.  Monthly average for BOD reported at 36  mg/L, the 30 day mean limit is30 mg/L.",04/30/2001,WDR,WDR,,,,,,,
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Effluent,CAT1,"2003 August M&R exceeded 30-day average for effluent TDS.  Monthly average for TDS value was reported at 1,548 and average for TDS in the water supply was 957 mg/L.  The difference exceeded the 400 mg/L limit",08/31/2003,WDR,WDR,,,,,,,
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,2Q00 Effluent violation (5/9/00):  TOC (35.2 / 20 mg/L).,05/09/2000,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,1Q06 effluent violation (1/11/06):  BOD (54 / 30 mg/L).,01/11/2006,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,3Q00 Effluent violation (9/12/00):  TOC (43.1 / 20 mg/L).,09/12/2000,REC,WDR,,,,,,,"(34.09139, -118.836933)"
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Effluent,CAT1,2000 July:  Exceeded 30-day average for BOD.  Value shown is 39.35 mg/L the limit is 30.0 mg/L.,07/31/2000,WDR,WDR,,,,,,,
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Effluent,CAT1," 2001 November M&R exceeded the 30-day average for BOD.  Monthly average for BOD reported at 40  mg/L, the 30 day mean limit is 30 mg/L.",11/30/2001,WDR,WDR,,,,,,,
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Effluent,CAT1,2003 July M&R excess Total Dissolved Solids.  Reported value difference is 660 mg/L,07/31/2003,WDR,WDR,,,,,,,
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,1Q05 effluent violation (3/2/05):  BOD (51.6 / 30 mg/L).,03/02/2005,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,3Q05 Effluent violation (7/13/05)  BOD monthly max : 197.1 / 30 mg/L..,07/13/2005,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,2Q05  Effluent violation (6/8/05)  BOD monthly max : 129.3  / 30 mg/L.,06/08/2005,REC,WDR,,,,,,,"(34.09139, -118.836933)"
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Effluent,CAT1,2004 April M&R exceeded 7-day mean SS limit of 45 mg/L. Reported at 145 mg/L.,04/21/2004,WDR,WDR,,,,,,,
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,2Q01 Effluent violation (5/8/01):  Oil & grease (18.5 / 15 mg/L).,05/08/2001,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,3Q07 Effluent violation (8/8/07):  Oil & grease (16.4 / 15 mg/L).,08/08/2007,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Reporting,Late Report,1Q01 Monitoring report received 25 days late on 5/25/01.  Report was due 4/30/01.,05/25/2001,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,2Q03 effluent violation (4/8/03):  Chloride monthly max (179.9 / 100 mg/L).,04/08/2003,REC,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH violation; limits are to be between 6.5-8.4; reported value is 10.20.,05/30/2003,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,"Flow meter was out of order from December 1 to December 22, 2004.",12/22/2004,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 10.2 SU.,05/30/2012,WDRMUNILRG,WDR,pH,8.4,10.2,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,1Q03 effluent violation (1/14/03):  TDS monthly max (818 / 600 mg/L).,01/14/2003,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,4Q04 effluent violation (11/10/04): BOD monthly max (247.2 / 30 mg/L).,11/10/2004,REC,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.7 SU.,08/23/2012,WDRMUNILRG,WDR,pH,8.4,9.7,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.5 SU.,06/30/2012,WDRMUNILRG,WDR,pH,8.4,9.5,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.1 SU.,11/15/2013,WDRMUNILRG,WDR,pH,8.3,9.1,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,3Q01 effluent violation (9/10/01):  TDS monthly max (698 / 600 mg/L).,09/10/2001,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,4Q03 effluent violation (12/9/03):  TDS monthly max (650 / 600 mg/L).,12/09/2003,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,4Q05  Effluent Violation (11/9/05):  Chloride monthly max (123.23 / 100 mg/L).,11/09/2005,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,3Q05 Effluent Violation (7/13/05):  BOD monthly max (177.6 / 30 mg/L).,07/13/2005,REC,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.7 SU.,11/30/2013,WDRMUNILRG,WDR,pH,8.3,8.7,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,3Q03 effluent violation (8/12/03):  TDS monthly max (693 / 600 mg/L).,08/12/2003,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,4Q05 Effluent Violation (12/14/05):  BOD monthly max (138 / 30 mg/L).,12/14/2005,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,OEV,3Q03 effluent violation (8/31/03):  Coliform.,08/31/2003,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,OEV,3Q02 effluent violation (8/31/02):  Coliform daily max (>1600 / 240 MPN/100 ml).,08/31/2002,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,4Q03 effluent violation (11/11/03):  BOD monthly max (85.8 / 30 mg/L).,11/11/2003,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,1Q04 effluent violation (1/14/04):  Chloride monthly max (199.9 / 100 mg/L).,01/14/2004,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,Chloride Instantaneous Maximum limit is 100 mg/L and reported value was 185 mg/L.,11/03/2010,REC,WDR,Chloride,100,185,mg/L,Instantaneous Maximum (IMAX),,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,3Q07 Effluent Violation (9/12/07):  Chloride monthly max (176.3 / 100 mg/L).,09/12/2007,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,OEV,4Q02 effluent violation (11/15/02):  Coliform daily max (>1600 / 240 MPN/100 ml).,11/15/2002,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,3Q05 Effluent Violation (9/14/05):  Oil & grease monthly max (37.2 / 15 mg/L).,09/14/2005,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,OEV,4Q04 effluent violation (10/20/04):  Coliform daily max (>1600 / 240 MPN/100 ml).,10/20/2004,REC,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,CAT1,Effluent suspended solids maximum of 120 mg/l was exceeded - report 140 mg/l.  Discharger attributes violation to  algae bloom in the ponds .,09/28/2000,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
248425,Pine Grove Conservation Camp,Ca Dept of Forestry Pine Grove,38.41397,-120.64382,Deficient Monitoring,,"January 2005 report included results of flow, pH, dissolved oxygen, nitrate, and total nitrogen monitoring for only one pond",01/31/2005,WDRMUNIENROTH,WDR,,,,,,,"(38.41397, -120.64382)"
248425,Pine Grove Conservation Camp,Ca Dept of Forestry Pine Grove,38.41397,-120.64382,Order Conditions,,Effluent flow limitation was exceeded on 7 April 2006,04/07/2006,WDRMUNIENROTH,WDR,,,,,,,"(38.41397, -120.64382)"
248425,Pine Grove Conservation Camp,Ca Dept of Forestry Pine Grove,38.41397,-120.64382,Order Conditions,,March 2006 report indicated freeboard was under 2-feet,03/31/2006,WDRMUNIENROTH,WDR,,,,,,,"(38.41397, -120.64382)"
225896,"Fire Camp #11, Acton",Los Angeles Cnty Fire Dept,34.439211,-118.286201,Receiving Water,Groundwater,Total Dissolved Solids (TDS) Daily Maximum limit is 550 mg/L and reported value was 600 mg/L.,02/25/2010,WDRMUNIOTH,WDR,,,,,,,"(34.439211, -118.286201)"
213586,CCI Tehachapi UST Cleanup,Ca Dept of Corrections Sacramento,35.11028,-118.57139,Effluent,OEV,2Q; MTBE; 5; ug/L; M; 6.2,06/12/2007,WDRNONMUNIPRCS,WDR,,,,,,,"(35.11028, -118.57139)"
213586,CCI Tehachapi UST Cleanup,Ca Dept of Corrections Sacramento,35.11028,-118.57139,Effluent,CAT2,2Q; Lead; 2; ug/L; M; 2.39,04/06/2006,WDRNONMUNIPRCS,WDR,,,,,,,"(35.11028, -118.57139)"
269983,Vallecito Conservation Camp,Ca Dept of Forestry Angels Camp Calfire,38.1044,-120.48756,Order Conditions,,Discharger sprayed within 24 hours of rainfall.,04/12/2006,WDR,WDR,,,,,,,"(38.1044, -120.48756)"
232555,Intermountain Conservation Camp,Ca Dept of Forestry Bieber Calfire,41.12307,-121.21934,Deficient Monitoring,,No flow data,09/01/2005,WDR,WDR,,,,,,,"(41.12307, -121.21934)"
232555,Intermountain Conservation Camp,Ca Dept of Forestry Bieber Calfire,41.12307,-121.21934,Deficient Monitoring,,"No flow data, late",07/01/2003,WDR,WDR,,,,,,,"(41.12307, -121.21934)"
232555,Intermountain Conservation Camp,Ca Dept of Forestry Bieber Calfire,41.12307,-121.21934,Deficient Monitoring,,No flow data,03/01/2005,WDR,WDR,,,,,,,"(41.12307, -121.21934)"
232555,Intermountain Conservation Camp,Ca Dept of Forestry Bieber Calfire,41.12307,-121.21934,Deficient Monitoring,,"No flow data, late",02/01/2003,WDR,WDR,,,,,,,"(41.12307, -121.21934)"
271750,Washington Ridge Cons. Camp,Ca Dept of Forestry Nevada City,39.313734,-120.926927,Reporting,Deficient Reporting,1st Quarter-07 monitoring report did not include certification statement.,08/16/2007,WDR,WDR,,,,,,,"(39.313734, -120.926927)"
256919,Sierra Conservation Center WTP (NPDES),Ca Dept of Corrections Soledad,37.893591,-120.551725,Effluent,OEV,pH Instantaneous Maximum limit is 8.5 SU and reported value was 8.7 SU.,03/31/2005,NPDNONMUNIPRCS,NPDESWW,pH,8.5,8.7,SU,Instantaneous Maximum (IMAX),,"(37.893591, -120.551725)"
232714,Ishi Conservation Camp,Ca Dept of Forestry Paynes Creek Calfire,40.303275,-121.878802,Unauthorized Discharge,,Discharge to land via pipe leak at the lift station.,03/12/2012,WDRMUNIOTH,WDR,,,,,,,"(40.303275, -121.878802)"
256919,Sierra Conservation Center WTP (NPDES),Ca Dept of Corrections Soledad,37.893591,-120.551725,Effluent,OEV,pH Instantaneous Minimum limit is 6.5 SU and reported value was 6.4 SU.,03/03/2010,NPDNONMUNIPRCS,NPDESWW,pH,6.5,6.4,SU,Instantaneous Minimum (IMIN),,"(37.893591, -120.551725)"
256919,Sierra Conservation Center WTP (NPDES),Ca Dept of Corrections & Rehabilitation,37.893591,-120.551725,Reporting,Late Report,Third Quarter 2015 monitoring report was submitted 4 days late.,11/02/2015,NPDNONMUNIPRCS,NPDESWW,,,,,,,"(37.893591, -120.551725)"
256919,Sierra Conservation Center WTP (NPDES),Ca Dept of Corrections Soledad,37.893591,-120.551725,Reporting,Deficient Reporting,"1. In the SMR for January 2012, the Discharger did not report weekly temperature at EFF-001, RSW-001 and RSW-002, which violates section VIII.A.1 of the MRP.     2. The Discharger submitted laboratory analytical reports with the paper SMR. The laboratory report dated 1 January 2012 contained analytical results for aluminum, iron, manganese, chloroform, bromodichloromethane, dibromochloromethane, and bromoform which were not listed in the tabulated data sheet. This is a violation of MRP Provision X.B.5.",01/31/2012,NPDNONMUNIPRCS,NPDESWW,,,,,,,"(37.893591, -120.551725)"
256919,Sierra Conservation Center WTP (NPDES),Ca Dept of Corrections Soledad,37.893591,-120.551725,Effluent,OEV,Flow Daily Maximum limit is 0.35 MGD and reported value was 0.41 MGD.,01/13/2005,NPDNONMUNIPRCS,NPDESWW,Flow,0.35,0.41,MGD,Daily Maximum,,"(37.893591, -120.551725)"
225801,Federal Correctional Institution-Terminal Island,Federal Bureau of Prisons,33.729648,-118.268629,Reporting,Deficient Reporting,"2Q05 DMR missing April monthly Flow, pH, temperature, turbidity, BOD, oil & grease, sulfides, phenols, MBAS, nickel.",04/30/2005,NPDNONMUNIPRCS,NPDESWW,,,,,,,"(33.729648, -118.268629)"
225801,Federal Correctional Institution-Terminal Island,Federal Bureau of Prisons,33.729648,-118.268629,Reporting,Late Report,4Q 05 DMR overdue as of 12/14/07.  Report due 02/15/06.,02/15/2006,NPDNONMUNIPRCS,NPDESWW,,,,,,,"(33.729648, -118.268629)"
216794,Camp #16 Correction Inmate Fac,Los Angeles Cnty Fire Dept,34.45511,-118.11079,Reporting,Late Report,Annual 2002 Late Report,02/01/2003,WDRMUNIOTH,WDR,,,,,,,"(34.45511, -118.11079)"
236172,Stanislaus Cnty Sheriff Laird Park Honor Farm,Stanislaus Cnty General Services Agency,37.562543,-121.143976,Effluent,CAT1,"November 2007 monthly monitoring report, on 11/05/2007 BOD reported 95 mg/L exceeding daily maximum limit. According to WDRs BOD limit shall  not exceed 30 day average of 40 mg/L or daily maximum of 90 mg/L",11/05/2007,WDRMUNIOTH,WDR,,,,,,,"(37.562543, -121.143976)"
236172,Stanislaus Cnty Sheriff Laird Park Honor Farm,Stanislaus Cnty General Services Agency,37.562543,-121.143976,Effluent,CAT1,"May 2009 monthly monitoring report, on 05/12/2009 BOD reported  91 mg/L exceeding daily maximum limit. According to WDRs BOD limit shall  not exceed 30 day average of 40 mg/L or daily maximum of 90 mg/L",05/12/2009,WDRMUNIOTH,WDR,,,,,,,"(37.562543, -121.143976)"
216794,Camp #16 Correction Inmate Fac,Los Angeles Cnty Fire Dept,34.45511,-118.11079,Reporting,Late Report,Annual 2000 Late Report,02/01/2001,WDRMUNIOTH,WDR,,,,,,,"(34.45511, -118.11079)"
216794,Camp #16 Correction Inmate Fac,Los Angeles Cnty Fire Dept,34.45511,-118.11079,Reporting,Late Report,2Q2010 Late Report,07/31/2010,WDRMUNIOTH,WDR,,,,,,,"(34.45511, -118.11079)"
236172,Stanislaus Cnty Sheriff Laird Park Honor Farm,Stanislaus Cnty General Services Agency,37.562543,-121.143976,Water Quality,Sanitary Sewer Overflow/Spill/,"Raw sewage spill to ground estimated between 500 and 1000 gallons. that occured on 17 July 2008.  The spill occured from a lift station.   The spill resulted from an electrical interruption, which caused an overload on the control circuits that operate the lift station pump.",07/17/2008,WDRMUNIOTH,WDR,,,,,,,"(37.562543, -121.143976)"
216794,Camp #16 Correction Inmate Fac,Los Angeles Cnty Fire Dept,34.45511,-118.11079,Reporting,Late Report,2Q2009 Late Report,07/31/2009,WDRMUNIOTH,WDR,,,,,,,"(34.45511, -118.11079)"
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Effluent,CAT1,Total Suspended Solids (TSS) Monthly Average limit is 30 mg/L and reported value was 46 mg/L.,10/31/2009,WDR,WDR,Total Suspended Solids (TSS),30,46,mg/L,Average Monthly (AMEL),,
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Organic Carbon (TOC) Daily Maximum limit is 20.0 mg/L and reported value was 22.0 mg/L.,12/21/2011,REC,WDR,Total Organic Carbon (TOC),20,22,mg/L,Daily Maximum,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Suspended Solids (TSS) Daily Maximum limit is 30.0 mg/L and reported value was 38.0 mg/L.,11/09/2011,REC,WDR,Total Suspended Solids (TSS),30,38,mg/L,Daily Maximum,,"(34.09139, -118.836933)"
235207,Konocti Conservation Camp,Ca Dept of Forestry Lower Lake Calfire,38.90889,-122.70722,Reporting,Late Report,No self-monitoring report submitted for the month of February 2005.,04/02/2005,WDR,WDR,,,,,,,"(38.90889, -122.70722)"
235207,Konocti Conservation Camp,Ca Dept of Forestry Lower Lake Calfire,38.90889,-122.70722,Order Conditions,,April 2007 monitoring report did not include required effluent TKN information.,06/02/2007,WDR,WDR,,,,,,,"(38.90889, -122.70722)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Organic Carbon (TOC) Daily Maximum limit is 20.0 ml/L and reported value was 22.0 ml/L.,09/06/2012,REC,WDR,Total Organic Carbon (TOC),20,22,ml/L,Daily Maximum,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Suspended Solids (TSS) Daily Maximum limit is 30.0 % and reported value was 33.0 %.,05/16/2013,REC,WDR,Total Suspended Solids (TSS),30,33,%,Daily Maximum,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Chloride Daily Average (Mean) limit is 500 mg/L and reported value was 2310 mg/L.,08/03/2011,REC,WDR,Chloride,500,2310,mg/L,Daily Average (Mean),,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Suspended Solids (TSS) Daily Maximum limit is 30.0 mg/L and reported value was 54.0 mg/L.,02/02/2011,REC,WDR,Total Suspended Solids (TSS),30,54,mg/L,Daily Maximum,,"(34.09139, -118.836933)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 8.8 SU.,08/25/2012,WDRMUNILRG,WDR,pH,8.4,8.8,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.2 SU.,11/17/2012,WDRMUNILRG,WDR,pH,8.4,9.2,SU,Daily Maximum,,"(34.677599, -120.505438)"
255110,Salt Creek Conservation Camp,Ca Dept of Forestry Paskenta,39.813125,-122.628128,Reporting,Deficient Reporting,Missing monthly precipitation,01/31/2005,WDRMUNIOTH,WDR,,,,,,,"(39.813125, -122.628128)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 10.0 SU.,09/17/2012,WDRMUNILRG,WDR,pH,8.4,10,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.4 SU.,06/11/2013,WDRMUNILRG,WDR,pH,8.3,9.4,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.5 SU.,10/11/2013,WDRMUNILRG,WDR,pH,8.3,8.5,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,Oil and Grease Monthly Average limit is 15 mg/L and reported value was 17.3 mg/L.,08/11/2010,REC,WDR,Oil and Grease,15,17.3,mg/L,Average Monthly (AMEL),,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,Total Dissolved Solids (TDS) Daily Maximum limit is 600 mg/L and reported value was 710 mg/L.,01/09/2013,REC,WDR,Total Dissolved Solids (TDS),600,710,mg/L,Daily Maximum,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,3Q08 Efluent Violation (7/9/08): TDS monthly max (751 / 600 mg/L).,07/09/2008,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,OEV,pH Daily Minimum limit is 6.5 SU and reported value was 6.2 SU.,02/08/2010,REC,WDR,pH,6.5,6.2,SU,Daily Minimum,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Effluent Violation: pH min. limit is 6.5 units and max limit is 8.4 units. The Reported min. value was 9.03 units and max. was 10.05 units for the month of October 2007.,10/31/2007,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.3 SU.,10/25/2012,WDRMUNILRG,WDR,pH,8.4,9.3,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 10.1 SU.,08/19/2012,WDRMUNILRG,WDR,pH,8.4,10.1,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.5 SU.,10/07/2012,WDRMUNILRG,WDR,pH,8.4,9.5,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.0 SU.,09/29/2013,WDRMUNILRG,WDR,pH,8.3,9,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.3 SU.,07/10/2013,WDRMUNILRG,WDR,pH,8.3,9.3,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.9 SU.,11/26/2013,WDRMUNILRG,WDR,pH,8.3,8.9,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.1 SU.,10/22/2012,WDRMUNILRG,WDR,pH,8.4,9.1,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.7 SU.,10/08/2012,WDRMUNILRG,WDR,pH,8.4,9.7,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,Chloride Daily Maximum limit is 100 mg/L and reported value was 121 mg/L.,06/01/2011,REC,WDR,Chloride,100,121,mg/L,Daily Maximum,,"(34.152084, -117.742213)"
